frequency_hz,first_real,first_imag,second_real,second_imag
3.58921934645,-0.7096721871502,-0.2945026111359,-0.7096721871502,-0.2945026111359
3.630780547701,-0.7115818466226,-0.2916432733516,-0.7115818466226,-0.2916432733516
3.672823004981,-0.7134535140529,-0.2888005929364,-0.7134535140529,-0.2888005929364
3.715352290972,-0.7152878270747,-0.2859748559806,-0.7152878270747,-0.2859748559806
3.758374042884,-0.717085417823,-0.2831663326429,-0.717085417823,-0.2831663326429
3.801893963206,-0.7188469127269,-0.2803752775881,-0.7188469127269,-0.2803752775881
3.845917820454,-0.7205729323183,-0.2776019304194,-0.7205729323183,-0.2776019304194
3.890451449943,-0.7222640910556,-0.2748465161043,-0.7222640910556,-0.2748465161043
3.935500754558,-0.7239209971605,-0.2721092453956,-0.7239209971605,-0.2721092453956
3.981071705535,-0.7255442524693,-0.2693903152446,-0.7255442524693,-0.2693903152446
4.027170343255,-0.7271344522969,-0.2666899092093,-0.7271344522969,-0.2666899092093
4.073802778041,-0.7286921853131,-0.264008197855,-0.7286921853131,-0.264008197855
4.120975190973,-0.7302180334313,-0.2613453391487,-0.7302180334313,-0.2613453391487
4.168693834703,-0.7317125717081,-0.2587014788462,-0.7317125717081,-0.2587014788462
4.216965034286,-0.7331763682548,-0.2560767508725,-0.7331763682548,-0.2560767508725
4.265795188016,-0.734609984158,-0.2534712776952,-0.734609984158,-0.2534712776952
4.315190768278,-0.7360139734117,-0.2508851706902,-0.7360139734117,-0.2508851706902
4.365158322402,-0.737388882858,-0.248318530501,-0.737388882858,-0.248318530501
4.415704473533,-0.7387352521372,-0.2457714473902,-0.7387352521372,-0.2457714473902
4.46683592151,-0.7400536136466,-0.2432440015836,-0.7400536136466,-0.2432440015836
4.518559443749,-0.7413444925078,-0.240736263608,-0.7413444925078,-0.240736263608
4.570881896149,-0.7426084065412,-0.2382482946201,-0.7426084065412,-0.2382482946201
4.623810213993,-0.7438458662489,-0.2357801467299,-0.7438458662489,-0.2357801467299
4.677351412872,-0.7450573748039,-0.2333318633151,-0.7450573748039,-0.2333318633151
4.731512589615,-0.7462434280464,-0.2309034793302,-0.7462434280464,-0.2309034793302
4.786300923226,-0.7474045144864,-0.2284950216062,-0.7474045144864,-0.2284950216062
4.841723675841,-0.7485411153124,-0.2261065091452,-0.7485411153124,-0.2261065091452
4.897788193685,-0.7496537044058,-0.2237379534066,-0.7496537044058,-0.2237379534066
4.954501908048,-0.7507427483601,-0.2213893585867,-0.7507427483601,-0.2213893585867
5.011872336273,-0.7518087065063,-0.2190607218916,-0.7518087065063,-0.2190607218916
5.069907082747,-0.752852030942,-0.2167520338024,-0.752852030942,-0.2167520338024
5.128613839914,-0.7538731665657,-0.2144632783347,-0.7538731665657,-0.2144632783347
5.18800038929,-0.7548725511147,-0.2121944332903,-0.7548725511147,-0.2121944332903
5.248074602498,-0.7558506152075,-0.2099454705032,-0.7558506152075,-0.2099454705032
5.30884444231,-0.7568077823894,-0.207716356078,-0.7568077823894,-0.207716356078
5.370317963703,-0.7577444691822,-0.2055070506232,-0.7577444691822,-0.2055070506232
5.432503314924,-0.758661085136,-0.2033175094766,-0.758661085136,-0.2033175094766
5.495408738576,-0.7595580328856,-0.2011476829257,-0.7595580328856,-0.2011476829257
5.559042572704,-0.7604357082077,-0.1989975164216,-0.7604357082077,-0.1989975164216
5.623413251904,-0.7612945000825,-0.1968669507862,-0.7612945000825,-0.1968669507862
5.688529308438,-0.7621347907567,-0.1947559224142,-0.7621347907567,-0.1947559224142
5.754399373372,-0.7629569558084,-0.1926643634695,-0.7629569558084,-0.1926643634695
5.821032177709,-0.7637613642149,-0.1905922020747,-0.7637613642149,-0.1905922020747
5.888436553556,-0.7645483784218,-0.1885393624962,-0.7645483784218,-0.1885393624962
5.95662143529,-0.7653183544136,-0.1865057653231,-0.7653183544136,-0.1865057653231
6.025595860744,-0.7660716417862,-0.1844913276412,-0.7660716417862,-0.1844913276412
6.095368972402,-0.7668085838204,-0.1824959632011,-0.7668085838204,-0.1824959632011
6.165950018615,-0.7675295175569,-0.1805195825817,-0.7675295175569,-0.1805195825817
6.237348354824,-0.7682347738723,-0.1785620933484,-0.7682347738723,-0.1785620933484
6.309573444802,-0.7689246775558,-0.1766234002064,-0.7689246775558,-0.1766234002064
6.382634861906,-0.769599547387,-0.1747034051492,-0.769599547387,-0.1747034051492
6.456542290347,-0.7702596962143,-0.1728020076022,-0.7702596962143,-0.1728020076022
6.531305526475,-0.770905431034,-0.1709191045621,-0.770905431034,-0.1709191045621
6.606934480076,-0.7715370530696,-0.1690545907312,-0.7715370530696,-0.1690545907312
6.683439175686,-0.7721548578519,-0.167208358648,-0.7721548578519,-0.167208358648
6.76082975392,-0.7727591352991,-0.1653802988129,-0.7727591352991,-0.1653802988129
6.839116472814,-0.7733501697971,-0.1635702998102,-0.7733501697971,-0.1635702998102
6.918309709189,-0.77392824028,-0.1617782484256,-0.77392824028,-0.1617782484256
6.998419960023,-0.7744936203109,-0.16000402976,-0.7744936203109,-0.16000402976
7.079457843841,-0.775046578162,-0.1582475273395,-0.775046578162,-0.1582475273395
7.161434102129,-0.7755873768956,-0.1565086232213,-0.7755873768956,-0.1565086232213
7.24435960075,-0.7761162744438,-0.1547871980964,-0.7761162744438,-0.1547871980964
7.328245331389,-0.7766335236887,-0.153083131388,-0.7766335236887,-0.153083131388
7.413102413009,-0.7771393725424,-0.1513963013476,-0.7771393725424,-0.1513963013476
7.498942093325,-0.7776340640259,-0.1497265851461,-0.7776340640259,-0.1497265851461
7.585775750292,-0.7781178363486,-0.1480738589633,-0.7781178363486,-0.1480738589633
7.673614893618,-0.7785909229865,-0.1464379980729,-0.7785909229865,-0.1464379980729
7.762471166287,-0.7790535527604,-0.1448188769253,-0.7790535527604,-0.1448188769253
7.852356346101,-0.7795059499134,-0.1432163692265,-0.7795059499134,-0.1432163692265
7.943282347243,-0.7799483341879,-0.141630348015,-0.7799483341879,-0.141630348015
8.035261221856,-0.7803809209022,-0.1400606857351,-0.7803809209022,-0.1400606857351
8.128305161641,-0.7808039210256,-0.1385072543078,-0.7808039210256,-0.1385072543078
8.222426499471,-0.7812175412541,-0.136969925199,-0.7812175412541,-0.136969925199
8.317637711027,-0.7816219840847,-0.135448569485,-0.7816219840847,-0.135448569485
8.413951416452,-0.7820174478885,-0.1339430579152,-0.7820174478885,-0.1339430579152
8.511380382024,-0.7824041269844,-0.1324532609733,-0.7824041269844,-0.1324532609733
8.609937521846,-0.7827822117106,-0.1309790489345,-0.7827822117106,-0.1309790489345
8.709635899561,-0.7831518884964,-0.1295202919223,-0.7831518884964,-0.1295202919223
8.81048873008,-0.7835133399323,-0.1280768599613,-0.7835133399323,-0.1280768599613
8.912509381338,-0.7838667448404,-0.1266486230292,-0.7838667448404,-0.1266486230292
9.01571137606,-0.7842122783425,-0.1252354511058,-0.7842122783425,-0.1252354511058
9.120108393559,-0.7845501119289,-0.1238372142201,-0.7845501119289,-0.1238372142201
9.225714271548,-0.784880413525,-0.1224537824962,-0.784880413525,-0.1224537824962
9.33254300797,-0.7852033475582,-0.1210850261961,-0.7852033475582,-0.1210850261961
9.440608762859,-0.7855190750229,-0.1197308157614,-0.7855190750229,-0.1197308157614
9.549925860214,-0.7858277535452,-0.1183910218531,-0.7858277535452,-0.1183910218531
9.660508789898,-0.7861295374469,-0.1170655153897,-0.7861295374469,-0.1170655153897
9.772372209558,-0.7864245778079,-0.1157541675832,-0.7864245778079,-0.1157541675832
9.88553094657,-0.7867130225283,-0.114456849974,-0.7867130225283,-0.114456849974
10.0,-0.7869950163894,-0.113173434464,-0.7869950163894,-0.113173434464
10.1157945426,-0.787270701114,-0.1119037933481,-0.787270701114,-0.1119037933481
10.23292992281,-0.7875402154253,-0.1106477993445,-0.7875402154253,-0.1106477993445
10.35142166679,-0.7878036951053,-0.1094053256232,-0.7878036951053,-0.1094053256232
10.47128548051,-0.7880612730524,-0.1081762458334,-0.7880612730524,-0.1081762458334
10.59253725177,-0.788313079338,-0.1069604341294,-0.788313079338,-0.1069604341294
10.71519305238,-0.7885592412617,-0.1057577651957,-0.7885592412617,-0.1057577651957
10.83926914021,-0.7887998834065,-0.1045681142698,-0.7887998834065,-0.1045681142698
