frequency_hz,first_real,first_imag,second_real,second_imag
1.0,0.9756097555423,-3.020444168713e-05,0.9876543211296,-1.563232755388e-05
1.01157945426,0.9756097555294,-3.055419263796e-05,0.9876543211329,-1.581334137597e-05
1.023292992281,0.9756097555162,-3.090799351393e-05,0.9876543211362,-1.599645123933e-05
1.035142166679,0.9756097555026,-3.126589121095e-05,0.9876543211397,-1.618168141499e-05
1.047128548051,0.9756097554888,-3.162793316798e-05,0.9876543211433,-1.6369056455e-05
1.059253725177,0.9756097554746,-3.199416737328e-05,0.9876543211469,-1.655860119572e-05
1.071519305238,0.9756097554601,-3.236464237081e-05,0.9876543211506,-1.675034076111e-05
1.083926914021,0.9756097554452,-3.273940726663e-05,0.9876543211544,-1.694430056604e-05
1.096478196143,0.97560975543,-3.31185117354e-05,0.9876543211583,-1.714050631966e-05
1.109174815262,0.9756097554145,-3.350200602703e-05,0.9876543211622,-1.733898402884e-05
1.122018454302,0.9756097553986,-3.388994097326e-05,0.9876543211663,-1.753976000158e-05
1.135010815672,0.9756097553823,-3.428236799445e-05,0.9876543211705,-1.774286085053e-05
1.148153621497,0.9756097553656,-3.467933910637e-05,0.9876543211747,-1.794831349648e-05
1.16144861384,0.9756097553486,-3.508090692712e-05,0.9876543211791,-1.815614517195e-05
1.17489755494,0.9756097553311,-3.548712468408e-05,0.9876543211835,-1.836638342482e-05
1.188502227437,0.9756097553133,-3.589804622097e-05,0.9876543211881,-1.857905612193e-05
1.202264434617,0.975609755295,-3.631372600499e-05,0.9876543211928,-1.879419145281e-05
1.216186000646,0.9756097552763,-3.673421913405e-05,0.9876543211976,-1.901181793344e-05
1.230268770812,0.9756097552572,-3.715958134405e-05,0.9876543212024,-1.923196440995e-05
1.244514611771,0.9756097552376,-3.75898690163e-05,0.9876543212074,-1.945466006253e-05
1.258925411794,0.9756097552176,-3.802513918497e-05,0.9876543212126,-1.967993440925e-05
1.273503081017,0.9756097551971,-3.846544954463e-05,0.9876543212178,-1.990781730997e-05
1.288249551693,0.9756097551761,-3.891085845795e-05,0.9876543212232,-2.013833897034e-05
1.303166778452,0.9756097551547,-3.936142496341e-05,0.9876543212286,-2.037152994574e-05
1.318256738556,0.9756097551327,-3.981720878309e-05,0.9876543212343,-2.060742114539e-05
1.333521432163,0.9756097551102,-4.027827033066e-05,0.98765432124,-2.084604383641e-05
1.348962882592,0.9756097550872,-4.074467071931e-05,0.9876543212459,-2.108742964798e-05
1.364583136589,0.9756097550637,-4.121647176993e-05,0.9876543212519,-2.133161057553e-05
1.380384264603,0.9756097550396,-4.169373601922e-05,0.9876543212581,-2.157861898498e-05
1.396368361056,0.975609755015,-4.217652672804e-05,0.9876543212644,-2.182848761703e-05
1.412537544623,0.9756097549897,-4.266490788978e-05,0.9876543212708,-2.20812495915e-05
1.428893958511,0.9756097549639,-4.315894423883e-05,0.9876543212774,-2.23369384117e-05
1.445439770746,0.9756097549375,-4.365870125918e-05,0.9876543212841,-2.259558796892e-05
1.462177174457,0.9756097549105,-4.416424519307e-05,0.987654321291,-2.285723254688e-05
1.479108388168,0.9756097548829,-4.46756430498e-05,0.9876543212981,-2.312190682628e-05
1.496235656094,0.9756097548546,-4.519296261461e-05,0.9876543213053,-2.338964588942e-05
1.513561248436,0.9756097548256,-4.571627245765e-05,0.9876543213127,-2.366048522482e-05
1.531087461682,0.975609754796,-4.624564194306e-05,0.9876543213203,-2.393446073193e-05
1.548816618912,0.9756097547657,-4.67811412382e-05,0.9876543213281,-2.421160872592e-05
1.566751070108,0.9756097547347,-4.732284132292e-05,0.987654321336,-2.449196594246e-05
1.584893192461,0.9756097547029,-4.787081399897e-05,0.9876543213441,-2.477556954258e-05
1.60324539069,0.9756097546704,-4.842513189955e-05,0.9876543213524,-2.506245711765e-05
1.621810097359,0.9756097546372,-4.898586849888e-05,0.9876543213609,-2.53526666943e-05
1.6405897732,0.9756097546032,-4.9553098122e-05,0.9876543213696,-2.56462367395e-05
1.659586907438,0.9756097545684,-5.012689595458e-05,0.9876543213785,-2.594320616564e-05
1.678804018123,0.9756097545327,-5.070733805289e-05,0.9876543213876,-2.62436143357e-05
1.698243652462,0.9756097544963,-5.129450135391e-05,0.9876543213969,-2.654750106845e-05
1.717908387158,0.975609754459,-5.188846368549e-05,0.9876543214065,-2.685490664375e-05
1.737800828749,0.9756097544208,-5.24893037767e-05,0.9876543214162,-2.716587180789e-05
1.757923613959,0.9756097543818,-5.309710126825e-05,0.9876543214262,-2.748043777896e-05
1.778279410039,0.9756097543418,-5.371193672302e-05,0.9876543214364,-2.779864625234e-05
1.798870915129,0.9756097543009,-5.43338916368e-05,0.9876543214469,-2.812053940622e-05
1.81970085861,0.975609754259,-5.496304844902e-05,0.9876543214576,-2.844615990719e-05
1.840772001469,0.9756097542162,-5.559949055375e-05,0.9876543214685,-2.87755509159e-05
1.862087136663,0.9756097541724,-5.624330231069e-05,0.9876543214797,-2.910875609277e-05
1.88364908949,0.9756097541276,-5.68945690564e-05,0.9876543214912,-2.944581960379e-05
1.905460717963,0.9756097540817,-5.755337711557e-05,0.9876543215029,-2.978678612636e-05
1.927524913191,0.9756097540347,-5.82198138125e-05,0.9876543215149,-3.013170085523e-05
1.949844599758,0.9756097539867,-5.889396748264e-05,0.9876543215272,-3.048060950847e-05
1.972422736115,0.9756097539375,-5.957592748434e-05,0.9876543215397,-3.083355833356e-05
1.995262314969,0.9756097538872,-6.026578421066e-05,0.9876543215526,-3.119059411347e-05
2.018366363682,0.9756097538357,-6.096362910134e-05,0.9876543215658,-3.155176417292e-05
2.04173794467,0.975609753783,-6.166955465499e-05,0.9876543215792,-3.191711638461e-05
2.065380155811,0.9756097537291,-6.238365444126e-05,0.987654321593,-3.228669917558e-05
2.089296130854,0.9756097536739,-6.31060231133e-05,0.9876543216071,-3.266056153363e-05
2.113489039837,0.9756097536175,-6.383675642029e-05,0.9876543216215,-3.303875301381e-05
2.137962089502,0.9756097535597,-6.457595122015e-05,0.9876543216363,-3.342132374501e-05
2.162718523727,0.9756097535006,-6.532370549235e-05,0.9876543216514,-3.380832443656e-05
2.18776162395,0.9756097534401,-6.608011835089e-05,0.9876543216669,-3.419980638498e-05
2.213094709606,0.9756097533782,-6.684529005748e-05,0.9876543216827,-3.459582148078e-05
2.238721138568,0.9756097533149,-6.76193220348e-05,0.9876543216989,-3.499642221535e-05
2.264644307593,0.97560975325,-6.840231687996e-05,0.9876543217154,-3.540166168788e-05
2.290867652768,0.9756097531837,-6.919437837805e-05,0.9876543217324,-3.581159361242e-05
