frequency_hz,left_real,left_imag,right_real,right_imag,opneg_real,opneg_imag,oppos_real,oppos_imag
1.0,1.278583869274,4.984640353765,1.278583869274,4.984640353765,-0.2982812441831,-0.4127897366604,0.2982892064614,0.4127827262078
1.01157945426,1.337345320766,5.017685217363,1.337345320766,5.017685217363,-0.3028097094651,-0.4142596078773,0.3028177926196,0.4142524278822
1.023292992281,1.396755619473,5.050035974491,1.396755619473,5.050035974491,-0.307369936703,-0.41568468659,0.3073781415812,0.4156773334392
1.035142166679,1.456799662598,5.081677390221,1.456799662598,5.081677390221,-0.3119610398177,-0.4170641291784,0.3119693672434,0.4170565992078
1.047128548051,1.517461884532,5.112594605937,1.517461884532,5.112594605937,-0.3165821042145,-0.4183971122657,0.3165905549872,0.4183894017612
1.059253725177,1.578726267565,5.142773156208,1.578726267565,5.142773156208,-0.3212321873388,-0.4196828338558,0.3212407622327,0.4196749390531
1.071519305238,1.640576353354,5.172198985352,1.640576353354,5.172198985352,-0.325910319283,-0.4209205144535,0.3259190190465,0.4209124315386
1.083926914021,1.70299525511,5.200858463667,1.70299525511,5.200858463667,-0.3306155034474,-0.4221093981673,0.3306243288023,0.4221011232766
1.096478196143,1.765965670515,5.228738403276,1.765965670515,5.228738403276,-0.3353467172515,-0.4232487537903,0.3353556688922,0.4232402830112
1.109174815262,1.829469895361,5.255826073558,1.829469895361,5.255826073558,-0.3401029128967,-0.4243378758574,0.3401119914896,0.4243292052283
1.122018454302,1.893489837871,5.282109216118,1.893489837871,5.282109216118,-0.344883018179,-0.4253760856756,0.3448922243619,0.4253672111864
1.135010815672,1.958007033721,5.307576059268,1.958007033721,5.307576059268,-0.349685937351,-0.4263627323248,0.3496952717325,0.4263536499175
1.148153621497,2.02300266172,5.332215331972,2.02300266172,5.332215331972,-0.3545105520315,-0.4272971936268,0.3545200151902,0.4272878991956
1.16144861384,2.088457560132,5.356016277228,2.088457560132,5.356016277228,-0.3593557221618,-0.4281788770793,0.359365314646,0.4281693664714
1.17489755494,2.154352243625,5.378968664844,2.154352243625,5.378968664844,-0.3642202870067,-0.429007220753,0.3642300093336,0.4289974897685
1.188502227437,2.220666920813,5.401062803581,2.220666920813,5.401062803581,-0.3691030661992,-0.4297816941482,0.3691129188545,0.4297717385412
1.202264434617,2.287381512373,5.422289552619,2.287381512373,5.422289552619,-0.3740028608265,-0.4305017990106,0.374012844264,0.430491614489
1.216186000646,2.354475669692,5.442640332325,2.354475669692,5.442640332325,-0.3789184545556,-0.4311670701012,0.3789285691964,0.431156652328
1.230268770812,2.421928794032,5.46210713429,2.421928794032,5.46210713429,-0.3838486147961,-0.4317770759208,0.3838588610285,0.431766420514
1.244514611771,2.489720056161,5.480682530596,2.489720056161,5.480682530596,-0.3887920938983,-0.4323314193854,0.3888024720773,0.4323205219188
1.258925411794,2.557828416429,5.498359682305,2.557828416429,5.498359682305,-0.3937476303842,-0.432829738451,0.3937581408311,0.4328185944547
