frequency_hz,left_real,left_imag,right_real,right_imag,opneg_real,opneg_imag,oppos_real,oppos_imag
1.0,-0.3031671182173,2.111016534901,-0.3031671182173,2.111016534901,-0.04931772204374,-0.2069573066221,0.04932191453307,0.2069558700436
1.01157945426,-0.2802268124136,2.137698062443,-0.2802268124136,2.137698062443,-0.05152682269249,-0.2084732553233,0.05153109224762,0.2084717575343
1.023292992281,-0.2567635320558,2.164157925332,-0.2567635320558,2.164157925332,-0.05376448349272,-0.2099703988953,0.05376883096921,0.2099688381174
1.035142166679,-0.2327814965524,2.190384445828,-0.2327814965524,2.190384445828,-0.05603043629108,-0.211448103792,0.056034862537,0.2114464782122
1.047128548051,-0.208285237574,2.216366023185,-0.208285237574,2.216366023185,-0.05832439489218,-0.2129057381445,0.05832890074755,0.2129040459157
1.059253725177,-0.1832795984688,2.242091142696,-0.1832795984688,2.242091142696,-0.06064605491628,-0.2143426723578,0.06065064121241,0.214340911598
1.071519305238,-0.1577697333987,2.267548384821,-0.1577697333987,2.267548384821,-0.06299509367927,-0.2157582797193,0.0629997612382,0.2157564485122
1.083926914021,-0.1317611061856,2.292726434413,-0.1317611061856,2.292726434413,-0.0653711700961,-0.217151937022,0.06537591972993,0.2171500334166
1.096478196143,-0.1052594888566,2.317614090019,-0.1052594888566,2.317614090019,-0.06777392460848,-0.2185230251996,0.06777875711878,0.21852104721
1.109174815262,-0.0782709598767,2.342200273249,-0.0782709598767,2.342200273249,-0.07020297913797,-0.2198709299715,0.07020789531516,0.219868875577
1.122018454302,-0.05080190206023,2.366474038198,-0.05080190206023,2.366474038198,-0.07265793706511,-0.2211950424994,0.07266293768784,0.2211929096447
1.135010815672,-0.02285900014936,2.390424580917,-0.02285900014936,2.390424580917,-0.07513838323566,-0.2224947600518,0.07514346907015,0.2224925466465
1.148153621497,0.005550761947831,2.414041248908,0.005550761947831,2.414041248908,-0.07764388399447,-0.223769486676,0.07764905579393,0.2237671905949
1.16144861384,0.0344201042694,2.437313550641,0.0344201042694,2.437313550641,-0.08017398724789,-0.2250186338766,0.08017924575189,0.22501625296
1.17489755494,0.06374145426909,2.460231165061,0.06374145426909,2.460231165061,-0.08272822255533,-0.2262416212994,0.08273356848918,0.2262391533527
1.188502227437,0.09350695065069,2.482783951095,0.09350695065069,2.482783951095,-0.08530610125047,-0.227437877418,0.08531153532459,0.227435320212
1.202264434617,0.1237084475734,2.504961957108,0.1237084475734,2.504961957108,-0.08790711659269,-0.228606840223,0.08791263950201,0.228604191494
1.216186000646,0.1543375192332,2.526755430329,0.1543375192332,2.526755430329,-0.09053074394912,-0.2297479579117,0.0905363563725,0.2297452153616
1.230268770812,0.1853854648259,2.54815482619,0.1853854648259,2.54815482619,-0.09317644100775,-0.2308606895769,0.09318214360735,0.2308578508735
1.244514611771,0.2168433138925,2.569150817595,0.2168433138925,2.569150817595,-0.09584364802171,-0.2319445058931,0.09584944144242,0.23194156867
1.258925411794,0.2487018320528,2.589734304069,0.2487018320528,2.589734304069,-0.09853178808502,-0.2329988897989,0.09853767295388,0.2329958516557
1.273503081017,0.2809515271246,2.609896420793,0.2809515271246,2.609896420793,-0.1012402674398,-0.234023337173,0.1012462443655,0.2340201956759
1.288249551693,0.3135826556315,2.629628547486,0.3135826556315,2.629628547486,-0.1039684758152,-0.2350173575036,0.1039745453872,0.2350141101851
1.303166778452,0.346585229696,2.648922317124,0.346585229696,2.648922317124,-0.1067157867974,-0.2359804745481,0.1067219495859,0.2359771189077
1.318256738556,0.3799490243159,2.667769624472,0.3799490243159,2.667769624472,-0.1094815582309,-0.2369122269829,0.109487814786,0.2369087604871
1.333521432163,0.4136635850206,2.686162634409,0.4136635850206,2.686162634409,-0.1122651326513,-0.2378121690396,0.1122714835023,0.2378085891223
