frequency_hz,left_real,left_imag,right_real,right_imag,opneg_real,opneg_imag,oppos_real,oppos_imag
1.0,0.0037416395828,0.001259870557297,0.0037416395828,0.001259870557297,-0.0003917806145561,1.992933984013e-05,0.0003917794176041,-1.993742332825e-05
1.01157945426,0.003758419107082,0.001205573152316,0.003758419107082,0.001205573152316,-0.000390849373229,2.399156878843e-05,0.0003908480881477,-2.399971868178e-05
1.023292992281,0.0037739325447,0.001151156435342,0.0037739325447,0.001151156435342,-0.000389847666073,2.802375432957e-05,0.000389846291612,-2.803196982993e-05
1.035142166679,0.003788183899111,0.00109665215374,0.003788183899111,0.00109665215374,-0.0003887762890483,3.202468487661e-05,0.0003887748239691,-3.203296515806e-05
1.047128548051,0.003801178637519,0.001042092353012,0.003801178637519,0.001042092353012,-0.000387636141788,3.599312903867e-05,0.0003876345848649,-3.600147324955e-05
1.059253725177,0.003812922012493,0.0009875086123018,0.003812922012493,0.0009875086123018,-0.0003864280469078,3.992784650164e-05,0.0003864263969298,-3.993625376253e-05
1.071519305238,0.003823420932094,0.0009329310843885,0.003823420932094,0.0009329310843885,-0.0003851528924651,4.382774174252e-05,0.0003851511482339,-4.383621114708e-05
1.083926914021,0.003832682839854,0.0008783908061312,0.003832682839854,0.0008783908061312,-0.0003838116101838,4.769161048599e-05,0.000383809770517,-4.77001411019e-05
1.096478196143,0.003840715690132,0.0008239176274116,0.003840715690132,0.0008239176274116,-0.0003824051038112,5.151833025866e-05,0.0003824031675422,-5.15269211265e-05
1.109174815262,0.003847528513746,0.0007695410949797,0.003847528513746,0.0007695410949797,-0.0003809343339026,5.530679727861e-05,0.0003809322998811,-5.531544741293e-05
1.122018454302,0.003853130914312,0.0007152906178529,0.003853130914312,0.0007152906178529,-0.0003794002783247,5.905589375528e-05,0.0003793981454183,-5.906460214478e-05
1.135010815672,0.003857533381489,0.0006611943796982,0.003857533381489,0.0006611943796982,-0.0003778039276129,6.276459842054e-05,0.0003778016947063,-6.277336402805e-05
1.148153621497,0.003860746973214,0.0006072810830319,0.003860746973214,0.0006072810830319,-0.0003761463142668,6.643181459492e-05,0.0003761439802646,-6.644063635834e-05
1.16144861384,0.003862783361995,0.0005535777666405,0.003862783361995,0.0005535777666405,-0.0003744284485564,7.005657337952e-05,0.0003744260123816,-7.006545021095e-05
1.17489755494,0.003863654827734,0.0005001124218993,0.003863654827734,0.0005001124218993,-0.0003726514029789,7.363779151923e-05,0.000372648863577,-7.364672230658e-05
1.188502227437,0.003863374815368,0.0004469111841555,0.003863374815368,0.0004469111841555,-0.0003708162768465,7.71745480736e-05,0.0003708136331825,-7.71835316809e-05
1.202264434617,0.003861956528359,0.0003939996230583,0.003861956528359,0.0003939996230583,-0.0003689241095428,8.066592149623e-05,0.0003689213606032,-8.067495676212e-05
