frequency_hz,left_real,left_imag,right_real,right_imag,opneg_real,opneg_imag,oppos_real,oppos_imag
1.0,-0.3023504275795,2.119727013417,-0.3023504275795,2.119727013417,-0.0493177220464,-0.2069573066391,0.04932191453573,0.2069558700605
1.01157945426,-0.2793087562365,2.146474377158,-0.2793087562365,2.146474377158,-0.05152682269839,-0.2084732553261,0.05153109225352,0.2084717575372
1.023292992281,-0.2557430493629,2.172998959074,-0.2557430493629,2.172998959074,-0.05376448349047,-0.209970398891,0.05376883096696,0.209968838113
1.035142166679,-0.2316575459329,2.199289064438,-0.2316575459329,2.199289064438,-0.05603043629484,-0.2114481037931,0.05603486254077,0.2114464782134
1.047128548051,-0.2070567979037,2.225333075245,-0.2070567979037,2.225333075245,-0.05832439488642,-0.2129057381395,0.05832890074179,0.2129040459106
1.059253725177,-0.1819456688496,2.251119460285,-0.1819456688496,2.251119460285,-0.06064605490967,-0.2143426723463,0.06065064120581,0.2143409115865
1.071519305238,-0.1563293337195,2.276636783693,-0.1563293337195,2.276636783693,-0.06299509368097,-0.2157582797158,0.0629997612399,0.2157564485087
1.083926914021,-0.1302132775139,2.301873713876,-0.1302132775139,2.301873713876,-0.06537117009801,-0.2171519370242,0.06537591973184,0.2171500334188
1.096478196143,-0.1036032935748,2.326819033312,-0.1036032935748,2.326819033312,-0.06777392460894,-0.2185230251929,0.06777875711925,0.2185210472033
1.109174815262,-0.07650548224802,2.351461648105,-0.07650548224802,2.351461648105,-0.07020297913179,-0.2198709299649,0.07020789530899,0.2198688755704
1.122018454302,-0.04892624827332,2.375790596994,-0.04892624827332,2.375790596994,-0.07265793706804,-0.2211950425036,0.07266293769077,0.2211929096489
1.135010815672,-0.02087229901053,2.399795060394,-0.02087229901053,2.399795060394,-0.07513838323554,-0.2224947600381,0.07514346907003,0.2224925466328
1.148153621497,0.007649358722144,2.423464371641,0.007649358722144,2.423464371641,-0.07764388399593,-0.2237694866821,0.0776490557954,0.223767190601
1.16144861384,0.03663142189642,2.446788023993,0.03663142189642,2.446788023993,-0.0801739872487,-0.2250186338748,0.0801792457527,0.2250162529582
1.17489755494,0.06606629428026,2.46975568245,0.06606629428026,2.46975568245,-0.08272822255358,-0.2262416212908,0.08273356848742,0.2262391533441
1.188502227437,0.09594609066467,2.49235719233,0.09594609066467,2.49235719233,-0.085306101258,-0.2274378774279,0.08531153533211,0.2274353202219
1.202264434617,0.1262626407252,2.514582587833,0.1262626407252,2.514582587833,-0.08790711658899,-0.2286068402221,0.08791263949831,0.2286041914931
1.216186000646,0.1570074941165,2.536422103559,0.1570074941165,2.536422103559,-0.09053074394675,-0.2297479579139,0.09053635637012,0.2297452153639
1.230268770812,0.1881719249649,2.557866182079,0.1881719249649,2.557866182079,-0.09317644101912,-0.2308606895862,0.09318214361872,0.2308578508828
1.244514611771,0.219746937054,2.578905483627,0.219746937054,2.578905483627,-0.09584364802413,-0.2319445058932,0.09584944144483,0.23194156867
1.258925411794,0.2517232703555,2.599530896182,0.2517232703555,2.599530896182,-0.09853178808579,-0.2329988898026,0.09853767295465,0.2329958516594
