time_s,request,aux_v,input_v,aux_good,power_enable,pvdd_v,audio_run,efuse_latched
6.47,0,12,48,0,0,47.0782,0,0
6.48,0,12,48,0,0,47.0555,0,0
6.49,0,12,48,0,0,47.0327,0,0
6.5,0,12,48,0,0,47.01,0,0
6.51,0,12,48,0,0,46.9872,0,0
6.52,0,12,48,0,0,46.9645,0,0
6.53,0,12,48,0,0,46.9418,0,0
6.54,0,12,48,0,0,46.9191,0,0
6.55,0,12,48,0,0,46.8964,0,0
6.56,0,12,48,0,0,46.8738,0,0
6.57,0,12,48,0,0,46.8511,0,0
6.58,0,12,48,0,0,46.8285,0,0
6.59,0,12,48,0,0,46.8058,0,0
6.6,0,12,48,0,0,46.7832,0,0
6.61,0,12,48,0,0,46.7606,0,0
6.62,0,12,48,0,0,46.738,0,0
6.63,0,12,48,0,0,46.7154,0,0
6.64,0,12,48,0,0,46.6928,0,0
6.65,0,12,48,0,0,46.6702,0,0
6.66,0,12,48,0,0,46.6477,0,0
6.67,0,12,48,0,0,46.6251,0,0
6.68,0,12,48,0,0,46.6026,0,0
6.69,0,12,48,0,0,46.58,0,0
6.7,0,12,48,0,0,46.5575,0,0
6.71,0,12,48,0,0,46.535,0,0
6.72,0,12,48,0,0,46.5125,0,0
6.73,0,12,48,0,0,46.49,0,0
6.74,0,12,48,0,0,46.4675,0,0
6.75,0,12,48,0,0,46.4451,0,0
6.76,0,12,48,0,0,46.4226,0,0
6.77,0,12,48,0,0,46.4002,0,0
6.78,0,12,48,0,0,46.3778,0,0
6.79,0,12,48,0,0,46.3553,0,0
6.8,0,12,48,0,0,46.3329,0,0
6.81,0,12,48,0,0,46.3105,0,0
6.82,0,12,48,0,0,46.2881,0,0
6.83,0,12,48,0,0,46.2658,0,0
6.84,0,12,48,0,0,46.2434,0,0
6.85,0,12,48,0,0,46.221,0,0
6.86,0,12,48,0,0,46.1987,0,0
6.87,0,12,48,0,0,46.1764,0,0
6.88,0,12,48,0,0,46.154,0,0
6.89,0,12,48,0,0,46.1317,0,0
6.9,0,12,48,0,0,46.1094,0,0
6.91,0,12,48,0,0,46.0871,0,0
6.92,0,12,48,0,0,46.0648,0,0
6.93,0,12,48,0,0,46.0426,0,0
6.94,0,12,48,0,0,46.0203,0,0
6.95,0,12,48,0,0,45.9981,0,0
6.96,0,12,48,0,0,45.9758,0,0
6.97,0,12,48,0,0,45.9536,0,0
6.98,0,12,48,0,0,45.9314,0,0
6.99,0,12,48,0,0,45.9092,0,0
7.0,0,12,48,0,0,45.887,0,0
7.01,0,12,48,0,0,45.8648,0,0
7.02,0,12,48,0,0,45.8426,0,0
7.03,0,12,48,0,0,45.8205,0,0
7.04,0,12,48,0,0,45.7983,0,0
7.05,0,12,48,0,0,45.7762,0,0
7.06,0,12,48,0,0,45.7541,0,0
7.07,0,12,48,0,0,45.7319,0,0
7.08,0,12,48,0,0,45.7098,0,0
7.09,0,12,48,0,0,45.6877,0,0
7.1,0,12,48,0,0,45.6656,0,0
7.11,0,12,48,0,0,45.6436,0,0
7.12,0,12,48,0,0,45.6215,0,0
7.13,0,12,48,0,0,45.5994,0,0
7.14,0,12,48,0,0,45.5774,0,0
7.15,0,12,48,0,0,45.5554,0,0
7.16,0,12,48,0,0,45.5333,0,0
7.17,0,12,48,0,0,45.5113,0,0
7.18,0,12,48,0,0,45.4893,0,0
7.19,0,12,48,0,0,45.4673,0,0
7.2,0,12,48,0,0,45.4453,0,0
7.21,0,12,48,0,0,45.4234,0,0
7.22,0,12,48,0,0,45.4014,0,0
7.23,0,12,48,0,0,45.3795,0,0
7.24,0,12,48,0,0,45.3575,0,0
7.25,0,12,48,0,0,45.3356,0,0
7.26,0,12,48,0,0,45.3137,0,0
7.27,0,12,48,0,0,45.2918,0,0
7.28,0,12,48,0,0,45.2699,0,0
7.29,0,12,48,0,0,45.248,0,0
7.3,0,12,48,0,0,45.2261,0,0
7.31,0,12,48,0,0,45.2043,0,0
7.32,0,12,48,0,0,45.1824,0,0
7.33,0,12,48,0,0,45.1606,0,0
7.34,0,12,48,0,0,45.1387,0,0
7.35,0,12,48,0,0,45.1169,0,0
7.36,0,12,48,0,0,45.0951,0,0
7.37,0,12,48,0,0,45.0733,0,0
7.38,0,12,48,0,0,45.0515,0,0
7.39,0,12,48,0,0,45.0297,0,0
7.4,0,12,48,0,0,45.008,0,0
7.41,0,12,48,0,0,44.9862,0,0
7.42,0,12,48,0,0,44.9645,0,0
7.43,0,12,48,0,0,44.9427,0,0
7.44,0,12,48,0,0,44.921,0,0
7.45,0,12,48,0,0,44.8993,0,0
7.46,0,12,48,0,0,44.8776,0,0
7.47,0,12,48,0,0,44.8559,0,0
7.48,0,12,48,0,0,44.8342,0,0
7.49,0,12,48,0,0,44.8125,0,0
7.5,0,12,48,0,0,44.7908,0,0
7.51,0,12,48,0,0,44.7692,0,0
7.52,0,12,48,0,0,44.7475,0,0
7.53,0,12,48,0,0,44.7259,0,0
7.54,0,12,48,0,0,44.7043,0,0
7.55,0,12,48,0,0,44.6827,0,0
7.56,0,12,48,0,0,44.6611,0,0
7.57,0,12,48,0,0,44.6395,0,0
7.58,0,12,48,0,0,44.6179,0,0
7.59,0,12,48,0,0,44.5963,0,0
7.6,0,12,48,0,0,44.5748,0,0
7.61,0,12,48,0,0,44.5532,0,0
7.62,0,12,48,0,0,44.5317,0,0
7.63,0,12,48,0,0,44.5102,0,0
7.64,0,12,48,0,0,44.4886,0,0
7.65,0,12,48,0,0,44.4671,0,0
7.66,0,12,48,0,0,44.4456,0,0
7.67,0,12,48,0,0,44.4241,0,0
7.68,0,12,48,0,0,44.4027,0,0
7.69,0,12,48,0,0,44.3812,0,0
7.7,0,12,48,0,0,44.3598,0,0
7.71,0,12,48,0,0,44.3383,0,0
7.72,0,12,48,0,0,44.3169,0,0
7.73,0,12,48,0,0,44.2954,0,0
7.74,0,12,48,0,0,44.274,0,0
7.75,0,12,48,0,0,44.2526,0,0
7.76,0,12,48,0,0,44.2312,0,0
7.77,0,12,48,0,0,44.2099,0,0
7.78,0,12,48,0,0,44.1885,0,0
7.79,0,12,48,0,0,44.1671,0,0
7.8,0,12,48,0,0,44.1458,0,0
7.81,0,12,48,0,0,44.1244,0,0
7.82,0,12,48,0,0,44.1031,0,0
7.83,0,12,48,0,0,44.0818,0,0
7.84,0,12,48,0,0,44.0605,0,0
7.85,0,12,48,0,0,44.0392,0,0
7.86,0,12,48,0,0,44.0179,0,0
7.87,0,12,48,0,0,43.9966,0,0
7.88,0,12,48,0,0,43.9753,0,0
7.89,0,12,48,0,0,43.9541,0,0
7.9,0,12,48,0,0,43.9328,0,0
7.91,0,12,48,0,0,43.9116,0,0
7.92,0,12,48,0,0,43.8903,0,0
7.93,0,12,48,0,0,43.8691,0,0
7.94,0,12,48,0,0,43.8479,0,0
7.95,0,12,48,0,0,43.8267,0,0
7.96,0,12,48,0,0,43.8055,0,0
7.97,0,12,48,0,0,43.7843,0,0
7.98,0,12,48,0,0,43.7632,0,0
7.99,0,12,48,0,0,43.742,0,0
8.0,0,12,48,0,0,43.7209,0,0
8.01,0,12,48,0,0,43.6997,0,0
8.02,0,12,48,0,0,43.6786,0,0
8.03,0,12,48,0,0,43.6575,0,0
8.04,0,12,48,0,0,43.6364,0,0
8.05,0,12,48,0,0,43.6153,0,0
8.06,0,12,48,0,0,43.5942,0,0
8.07,0,12,48,0,0,43.5731,0,0
8.08,0,12,48,0,0,43.5521,0,0
8.09,0,12,48,0,0,43.531,0,0
8.1,0,12,48,0,0,43.51,0,0
8.11,0,12,48,0,0,43.4889,0,0
8.12,0,12,48,0,0,43.4679,0,0
8.13,0,12,48,0,0,43.4469,0,0
8.14,0,12,48,0,0,43.4259,0,0
8.15,0,12,48,0,0,43.4049,0,0
8.16,0,12,48,0,0,43.3839,0,0
8.17,0,12,48,0,0,43.3629,0,0
8.18,0,12,48,0,0,43.342,0,0
8.19,0,12,48,0,0,43.321,0,0
8.2,0,12,48,0,0,43.3001,0,0
8.21,0,12,48,0,0,43.2792,0,0
8.22,0,12,48,0,0,43.2582,0,0
8.23,0,12,48,0,0,43.2373,0,0
8.24,0,12,48,0,0,43.2164,0,0
8.25,0,12,48,0,0,43.1955,0,0
8.26,0,12,48,0,0,43.1746,0,0
8.27,0,12,48,0,0,43.1538,0,0
8.28,0,12,48,0,0,43.1329,0,0
8.29,0,12,48,0,0,43.1121,0,0
8.3,0,12,48,0,0,43.0912,0,0
8.31,0,12,48,0,0,43.0704,0,0
8.32,0,12,48,0,0,43.0496,0,0
8.33,0,12,48,0,0,43.0287,0,0
8.34,0,12,48,0,0,43.0079,0,0
8.35,0,12,48,0,0,42.9871,0,0
8.36,0,12,48,0,0,42.9664,0,0
8.37,0,12,48,0,0,42.9456,0,0
8.38,0,12,48,0,0,42.9248,0,0
8.39,0,12,48,0,0,42.9041,0,0
8.4,0,12,48,0,0,42.8833,0,0
8.41,0,12,48,0,0,42.8626,0,0
8.42,0,12,48,0,0,42.8419,0,0
8.43,0,12,48,0,0,42.8212,0,0
8.44,0,12,48,0,0,42.8005,0,0
8.45,0,12,48,0,0,42.7798,0,0
8.46,0,12,48,0,0,42.7591,0,0
8.47,0,12,48,0,0,42.7384,0,0
8.48,0,12,48,0,0,42.7178,0,0
8.49,0,12,48,0,0,42.6971,0,0
8.5,0,12,48,0,0,42.6765,0,0
8.51,0,12,48,0,0,42.6558,0,0
8.52,0,12,48,0,0,42.6352,0,0
8.53,0,12,48,0,0,42.6146,0,0
8.54,0,12,48,0,0,42.594,0,0
8.55,0,12,48,0,0,42.5734,0,0
8.56,0,12,48,0,0,42.5528,0,0
8.57,0,12,48,0,0,42.5323,0,0
8.58,0,12,48,0,0,42.5117,0,0
8.59,0,12,48,0,0,42.4911,0,0
8.6,0,12,48,0,0,42.4706,0,0
8.61,0,12,48,0,0,42.4501,0,0
8.62,0,12,48,0,0,42.4296,0,0
8.63,0,12,48,0,0,42.409,0,0
8.64,0,12,48,0,0,42.3885,0,0
8.65,0,12,48,0,0,42.368,0,0
8.66,0,12,48,0,0,42.3476,0,0
8.67,0,12,48,0,0,42.3271,0,0
8.68,0,12,48,0,0,42.3066,0,0
8.69,0,12,48,0,0,42.2862,0,0
8.7,0,12,48,0,0,42.2657,0,0
8.71,0,12,48,0,0,42.2453,0,0
8.72,0,12,48,0,0,42.2249,0,0
8.73,0,12,48,0,0,42.2045,0,0
8.74,0,12,48,0,0,42.1841,0,0
8.75,0,12,48,0,0,42.1637,0,0
8.76,0,12,48,0,0,42.1433,0,0
8.77,0,12,48,0,0,42.1229,0,0
8.78,0,12,48,0,0,42.1025,0,0
8.79,0,12,48,0,0,42.0822,0,0
8.8,0,12,48,0,0,42.0618,0,0
8.81,0,12,48,0,0,42.0415,0,0
8.82,0,12,48,0,0,42.0212,0,0
8.83,0,12,48,0,0,42.0009,0,0
8.84,0,12,48,0,0,41.9806,0,0
8.85,0,12,48,0,0,41.9603,0,0
8.86,0,12,48,0,0,41.94,0,0
8.87,0,12,48,0,0,41.9197,0,0
8.88,0,12,48,0,0,41.8994,0,0
8.89,0,12,48,0,0,41.8792,0,0
8.9,0,12,48,0,0,41.8589,0,0
8.91,0,12,48,0,0,41.8387,0,0
8.92,0,12,48,0,0,41.8185,0,0
8.93,0,12,48,0,0,41.7983,0,0
8.94,0,12,48,0,0,41.7781,0,0
8.95,0,12,48,0,0,41.7579,0,0
8.96,0,12,48,0,0,41.7377,0,0
8.97,0,12,48,0,0,41.7175,0,0
8.98,0,12,48,0,0,41.6973,0,0
8.99,0,12,48,0,0,41.6772,0,0
9.0,0,12,48,0,0,41.657,0,0
9.01,0,12,48,0,0,41.6369,0,0
9.02,0,12,48,0,0,41.6168,0,0
9.03,0,12,48,0,0,41.5966,0,0
9.04,0,12,48,0,0,41.5765,0,0
9.05,0,12,48,0,0,41.5564,0,0
9.06,0,12,48,0,0,41.5363,0,0
9.07,0,12,48,0,0,41.5163,0,0
9.08,0,12,48,0,0,41.4962,0,0
9.09,0,12,48,0,0,41.4761,0,0
9.1,0,12,48,0,0,41.4561,0,0
9.11,0,12,48,0,0,41.436,0,0
9.12,0,12,48,0,0,41.416,0,0
9.13,0,12,48,0,0,41.396,0,0
9.14,0,12,48,0,0,41.376,0,0
9.15,0,12,48,0,0,41.356,0,0
9.16,0,12,48,0,0,41.336,0,0
9.17,0,12,48,0,0,41.316,0,0
9.18,0,12,48,0,0,41.296,0,0
9.19,0,12,48,0,0,41.276,0,0
9.2,0,12,48,0,0,41.2561,0,0
9.21,0,12,48,0,0,41.2361,0,0
9.22,0,12,48,0,0,41.2162,0,0
9.23,0,12,48,0,0,41.1963,0,0
9.24,0,12,48,0,0,41.1764,0,0
9.25,0,12,48,0,0,41.1565,0,0
9.26,0,12,48,0,0,41.1366,0,0
9.27,0,12,48,0,0,41.1167,0,0
9.28,0,12,48,0,0,41.0968,0,0
9.29,0,12,48,0,0,41.0769,0,0
9.3,0,12,48,0,0,41.0571,0,0
9.31,0,12,48,0,0,41.0372,0,0
9.32,0,12,48,0,0,41.0174,0,0
9.33,0,12,48,0,0,40.9976,0,0
9.34,0,12,48,0,0,40.9777,0,0
9.35,0,12,48,0,0,40.9579,0,0
9.36,0,12,48,0,0,40.9381,0,0
9.37,0,12,48,0,0,40.9183,0,0
9.38,0,12,48,0,0,40.8986,0,0
9.39,0,12,48,0,0,40.8788,0,0
9.4,0,12,48,0,0,40.859,0,0
9.41,0,12,48,0,0,40.8393,0,0
9.42,0,12,48,0,0,40.8195,0,0
9.43,0,12,48,0,0,40.7998,0,0
9.44,0,12,48,0,0,40.7801,0,0
9.45,0,12,48,0,0,40.7603,0,0
9.46,0,12,48,0,0,40.7406,0,0
9.47,0,12,48,0,0,40.7209,0,0
9.48,0,12,48,0,0,40.7013,0,0
9.49,0,12,48,0,0,40.6816,0,0
9.5,0,12,48,0,0,40.6619,0,0
9.51,0,12,48,0,0,40.6423,0,0
9.52,0,12,48,0,0,40.6226,0,0
9.53,0,12,48,0,0,40.603,0,0
9.54,0,12,48,0,0,40.5833,0,0
9.55,0,12,48,0,0,40.5637,0,0
9.56,0,12,48,0,0,40.5441,0,0
9.57,0,12,48,0,0,40.5245,0,0
9.58,0,12,48,0,0,40.5049,0,0
9.59,0,12,48,0,0,40.4853,0,0
9.6,0,12,48,0,0,40.4658,0,0
9.61,0,12,48,0,0,40.4462,0,0
9.62,0,12,48,0,0,40.4266,0,0
9.63,0,12,48,0,0,40.4071,0,0
9.64,0,12,48,0,0,40.3876,0,0
9.65,0,12,48,0,0,40.368,0,0
9.66,0,12,48,0,0,40.3485,0,0
9.67,0,12,48,0,0,40.329,0,0
9.68,0,12,48,0,0,40.3095,0,0
9.69,0,12,48,0,0,40.29,0,0
9.7,0,12,48,0,0,40.2706,0,0
9.71,0,12,48,0,0,40.2511,0,0
9.72,0,12,48,0,0,40.2316,0,0
9.73,0,12,48,0,0,40.2122,0,0
9.74,0,12,48,0,0,40.1927,0,0
9.75,0,12,48,0,0,40.1733,0,0
9.76,0,12,48,0,0,40.1539,0,0
9.77,0,12,48,0,0,40.1345,0,0
9.78,0,12,48,0,0,40.1151,0,0
9.79,0,12,48,0,0,40.0957,0,0
9.8,0,12,48,0,0,40.0763,0,0
9.81,0,12,48,0,0,40.0569,0,0
9.82,0,12,48,0,0,40.0376,0,0
9.83,0,12,48,0,0,40.0182,0,0
9.84,0,12,48,0,0,39.9989,0,0
9.85,0,12,48,0,0,39.9795,0,0
9.86,0,12,48,0,0,39.9602,0,0
9.87,0,12,48,0,0,39.9409,0,0
9.88,0,12,48,0,0,39.9216,0,0
9.89,0,12,48,0,0,39.9023,0,0
9.9,0,12,48,0,0,39.883,0,0
9.91,0,12,48,0,0,39.8637,0,0
9.92,0,12,48,0,0,39.8444,0,0
9.93,0,12,48,0,0,39.8252,0,0
9.94,0,12,48,0,0,39.8059,0,0
9.95,0,12,48,0,0,39.7867,0,0
9.96,0,12,48,0,0,39.7674,0,0
9.97,0,12,48,0,0,39.7482,0,0
9.98,0,12,48,0,0,39.729,0,0
9.99,0,12,48,0,0,39.7098,0,0
10.0,0,12,48,0,0,39.6906,0,0
10.01,0,12,48,0,0,39.6714,0,0
10.02,0,12,48,0,0,39.6522,0,0
10.03,0,12,48,0,0,39.633,0,0
10.04,0,12,48,0,0,39.6139,0,0
10.05,0,12,48,0,0,39.5947,0,0
10.06,0,12,48,0,0,39.5756,0,0
10.07,0,12,48,0,0,39.5565,0,0
10.08,0,12,48,0,0,39.5373,0,0
10.09,0,12,48,0,0,39.5182,0,0
10.1,0,12,48,0,0,39.4991,0,0
10.11,0,12,48,0,0,39.48,0,0
10.12,0,12,48,0,0,39.4609,0,0
10.13,0,12,48,0,0,39.4419,0,0
10.14,0,12,48,0,0,39.4228,0,0
10.15,0,12,48,0,0,39.4037,0,0
10.16,0,12,48,0,0,39.3847,0,0
10.17,0,12,48,0,0,39.3656,0,0
10.18,0,12,48,0,0,39.3466,0,0
10.19,0,12,48,0,0,39.3276,0,0
10.2,0,12,48,0,0,39.3086,0,0
10.21,0,12,48,0,0,39.2896,0,0
10.22,0,12,48,0,0,39.2706,0,0
10.23,0,12,48,0,0,39.2516,0,0
10.24,0,12,48,0,0,39.2326,0,0
10.25,0,12,48,0,0,39.2137,0,0
10.26,0,12,48,0,0,39.1947,0,0
10.27,0,12,48,0,0,39.1757,0,0
10.28,0,12,48,0,0,39.1568,0,0
10.29,0,12,48,0,0,39.1379,0,0
10.3,0,12,48,0,0,39.119,0,0
10.31,0,12,48,0,0,39.1,0,0
10.32,0,12,48,0,0,39.0811,0,0
10.33,0,12,48,0,0,39.0622,0,0
10.34,0,12,48,0,0,39.0434,0,0
10.35,0,12,48,0,0,39.0245,0,0
10.36,0,12,48,0,0,39.0056,0,0
10.37,0,12,48,0,0,38.9868,0,0
10.38,0,12,48,0,0,38.9679,0,0
10.39,0,12,48,0,0,38.9491,0,0
10.4,0,12,48,0,0,38.9303,0,0
10.41,0,12,48,0,0,38.9114,0,0
10.42,0,12,48,0,0,38.8926,0,0
10.43,0,12,48,0,0,38.8738,0,0
10.44,0,12,48,0,0,38.855,0,0
10.45,0,12,48,0,0,38.8362,0,0
10.46,0,12,48,0,0,38.8175,0,0
10.47,0,12,48,0,0,38.7987,0,0
10.48,0,12,48,0,0,38.7799,0,0
10.49,0,12,48,0,0,38.7612,0,0
10.5,0,12,48,0,0,38.7425,0,0
10.51,0,12,48,0,0,38.7237,0,0
10.52,0,12,48,0,0,38.705,0,0
10.53,0,12,48,0,0,38.6863,0,0
10.54,0,12,48,0,0,38.6676,0,0
10.55,0,12,48,0,0,38.6489,0,0
10.56,0,12,48,0,0,38.6302,0,0
10.57,0,12,48,0,0,38.6115,0,0
10.58,0,12,48,0,0,38.5929,0,0
10.59,0,12,48,0,0,38.5742,0,0
10.6,0,12,48,0,0,38.5556,0,0
10.61,0,12,48,0,0,38.5369,0,0
10.62,0,12,48,0,0,38.5183,0,0
10.63,0,12,48,0,0,38.4997,0,0
10.64,0,12,48,0,0,38.4811,0,0
10.65,0,12,48,0,0,38.4625,0,0
10.66,0,12,48,0,0,38.4439,0,0
10.67,0,12,48,0,0,38.4253,0,0
10.68,0,12,48,0,0,38.4067,0,0
10.69,0,12,48,0,0,38.3881,0,0
10.7,0,12,48,0,0,38.3696,0,0
10.71,0,12,48,0,0,38.351,0,0
10.72,0,12,48,0,0,38.3325,0,0
10.73,0,12,48,0,0,38.314,0,0
10.74,0,12,48,0,0,38.2954,0,0
10.75,0,12,48,0,0,38.2769,0,0
10.76,0,12,48,0,0,38.2584,0,0
10.77,0,12,48,0,0,38.2399,0,0
10.78,0,12,48,0,0,38.2214,0,0
10.79,0,12,48,0,0,38.203,0,0
10.8,0,12,48,0,0,38.1845,0,0
10.81,0,12,48,0,0,38.166,0,0
10.82,0,12,48,0,0,38.1476,0,0
10.83,0,12,48,0,0,38.1291,0,0
10.84,0,12,48,0,0,38.1107,0,0
10.85,0,12,48,0,0,38.0923,0,0
10.86,0,12,48,0,0,38.0739,0,0
10.87,0,12,48,0,0,38.0555,0,0
10.88,0,12,48,0,0,38.0371,0,0
10.89,0,12,48,0,0,38.0187,0,0
10.9,0,12,48,0,0,38.0003,0,0
10.91,0,12,48,0,0,37.9819,0,0
10.92,0,12,48,0,0,37.9636,0,0
10.93,0,12,48,0,0,37.9452,0,0
10.94,0,12,48,0,0,37.9269,0,0
10.95,0,12,48,0,0,37.9085,0,0
10.96,0,12,48,0,0,37.8902,0,0
10.97,0,12,48,0,0,37.8719,0,0
10.98,0,12,48,0,0,37.8536,0,0
10.99,0,12,48,0,0,37.8353,0,0
11.0,0,12,48,0,0,37.817,0,0
11.01,0,12,48,0,0,37.7987,0,0
11.02,0,12,48,0,0,37.7804,0,0
11.03,0,12,48,0,0,37.7622,0,0
11.04,0,12,48,0,0,37.7439,0,0
11.05,0,12,48,0,0,37.7257,0,0
11.06,0,12,48,0,0,37.7074,0,0
11.07,0,12,48,0,0,37.6892,0,0
11.08,0,12,48,0,0,37.671,0,0
11.09,0,12,48,0,0,37.6528,0,0
11.1,0,12,48,0,0,37.6345,0,0
11.11,0,12,48,0,0,37.6164,0,0
11.12,0,12,48,0,0,37.5982,0,0
11.13,0,12,48,0,0,37.58,0,0
11.14,0,12,48,0,0,37.5618,0,0
11.15,0,12,48,0,0,37.5437,0,0
11.16,0,12,48,0,0,37.5255,0,0
11.17,0,12,48,0,0,37.5074,0,0
11.18,0,12,48,0,0,37.4892,0,0
11.19,0,12,48,0,0,37.4711,0,0
11.2,0,12,48,0,0,37.453,0,0
11.21,0,12,48,0,0,37.4349,0,0
11.22,0,12,48,0,0,37.4168,0,0
11.23,0,12,48,0,0,37.3987,0,0
11.24,0,12,48,0,0,37.3806,0,0
11.25,0,12,48,0,0,37.3626,0,0
11.26,0,12,48,0,0,37.3445,0,0
11.27,0,12,48,0,0,37.3264,0,0
11.28,0,12,48,0,0,37.3084,0,0
11.29,0,12,48,0,0,37.2904,0,0
11.3,0,12,48,0,0,37.2723,0,0
11.31,0,12,48,0,0,37.2543,0,0
11.32,0,12,48,0,0,37.2363,0,0
11.33,0,12,48,0,0,37.2183,0,0
11.34,0,12,48,0,0,37.2003,0,0
11.35,0,12,48,0,0,37.1823,0,0
11.36,0,12,48,0,0,37.1643,0,0
11.37,0,12,48,0,0,37.1464,0,0
11.38,0,12,48,0,0,37.1284,0,0
11.39,0,12,48,0,0,37.1105,0,0
11.4,0,12,48,0,0,37.0925,0,0
11.41,0,12,48,0,0,37.0746,0,0
11.42,0,12,48,0,0,37.0567,0,0
11.43,0,12,48,0,0,37.0388,0,0
11.44,0,12,48,0,0,37.0209,0,0
11.45,0,12,48,0,0,37.003,0,0
11.46,0,12,48,0,0,36.9851,0,0
11.47,0,12,48,0,0,36.9672,0,0
11.48,0,12,48,0,0,36.9493,0,0
11.49,0,12,48,0,0,36.9315,0,0
11.5,0,12,48,0,0,36.9136,0,0
11.51,0,12,48,0,0,36.8958,0,0
11.52,0,12,48,0,0,36.8779,0,0
11.53,0,12,48,0,0,36.8601,0,0
11.54,0,12,48,0,0,36.8423,0,0
11.55,0,12,48,0,0,36.8245,0,0
11.56,0,12,48,0,0,36.8067,0,0
11.57,0,12,48,0,0,36.7889,0,0
11.58,0,12,48,0,0,36.7711,0,0
11.59,0,12,48,0,0,36.7533,0,0
11.6,0,12,48,0,0,36.7355,0,0
11.61,0,12,48,0,0,36.7178,0,0
11.62,0,12,48,0,0,36.7,0,0
11.63,0,12,48,0,0,36.6823,0,0
11.64,0,12,48,0,0,36.6645,0,0
11.65,0,12,48,0,0,36.6468,0,0
11.66,0,12,48,0,0,36.6291,0,0
11.67,0,12,48,0,0,36.6114,0,0
11.68,0,12,48,0,0,36.5937,0,0
11.69,0,12,48,0,0,36.576,0,0
11.7,0,12,48,0,0,36.5583,0,0
11.71,0,12,48,0,0,36.5407,0,0
11.72,0,12,48,0,0,36.523,0,0
11.73,0,12,48,0,0,36.5053,0,0
11.74,0,12,48,0,0,36.4877,0,0
11.75,0,12,48,0,0,36.47,0,0
11.76,0,12,48,0,0,36.4524,0,0
11.77,0,12,48,0,0,36.4348,0,0
11.78,0,12,48,0,0,36.4172,0,0
11.79,0,12,48,0,0,36.3996,0,0
11.8,0,12,48,0,0,36.382,0,0
11.81,0,12,48,0,0,36.3644,0,0
11.82,0,12,48,0,0,36.3468,0,0
11.83,0,12,48,0,0,36.3292,0,0
11.84,0,12,48,0,0,36.3117,0,0
11.85,0,12,48,0,0,36.2941,0,0
11.86,0,12,48,0,0,36.2766,0,0
11.87,0,12,48,0,0,36.259,0,0
11.88,0,12,48,0,0,36.2415,0,0
11.89,0,12,48,0,0,36.224,0,0
11.9,0,12,48,0,0,36.2065,0,0
11.91,0,12,48,0,0,36.189,0,0
11.92,0,12,48,0,0,36.1715,0,0
11.93,0,12,48,0,0,36.154,0,0
11.94,0,12,48,0,0,36.1365,0,0
11.95,0,12,48,0,0,36.119,0,0
11.96,0,12,48,0,0,36.1016,0,0
11.97,0,12,48,0,0,36.0841,0,0
11.98,0,12,48,0,0,36.0667,0,0
11.99,0,12,48,0,0,36.0492,0,0
12.0,0,12,48,0,0,36.0318,0,0
